rp_entity_id,category,relevance,ess,rpna_date_utc
A790A5,conference-participant,100,50,2/27/2019
A806FA,conference-participant,100,50,2/27/2019
A80FE0,earnings,100,50,2/27/2019
AC7AAE,clinical-trials,100,56,2/27/2019
ACF0B4,earnings,100,50,2/27/2019
ACF0B4,acquisition-acquirer,100,49,2/27/2019
ACF0B4,business-contract,100,69,2/27/2019
AD3C93,conference-participant,100,50,2/27/2019
AE4EEB,conference-participant,100,50,2/27/2019
AECCA9,earnings,100,50,2/27/2019
AECCA9,earnings,100,50,2/27/2019
AECCA9,earnings,100,50,2/27/2019
AECCA9,earnings,100,50,2/27/2019
AECCA9,earnings,100,50,2/27/2019
AEF2C3,note-sale,100,52,2/27/2019
B01111,dividend-up,100,71,2/27/2019
B09B1F,earnings-up,100,68,2/27/2019
B09B1F,earnings-up,100,68,2/27/2019
B09B1F,earnings-up,100,68,2/27/2019
B09B1F,earnings-up,100,68,2/27/2019
B1B10C,dividend,100,50,2/27/2019
B3CB74,conference-organizer,100,57,2/27/2019
B3CB74,conference-organizer,100,57,2/27/2019
B3CB74,conference-organizer,100,57,2/27/2019
B3CB74,conference-organizer,100,57,2/27/2019
B3CB74,conference-organizer,100,57,2/27/2019
B3CB74,conference-organizer,100,57,2/27/2019
B3CB74,conference-call,100,50,2/27/2019
B3CB74,conference-organizer,100,57,2/27/2019
B3CB74,conference-organizer,100,57,2/27/2019
B3CB74,conference-organizer,100,57,2/27/2019
B3CB74,conference-organizer,100,57,2/27/2019
B3CB74,conference-organizer,100,57,2/27/2019
B3CB74,conference-organizer,100,57,2/27/2019
B3CB74,conference-organizer,100,57,2/27/2019
B4C673,partnership,100,61,2/27/2019
B53C12,earnings,100,50,2/27/2019
B560AF,earnings,100,50,2/27/2019
B560AF,earnings,100,50,2/27/2019
B560AF,earnings,100,50,2/27/2019
B66928,earnings,100,50,2/27/2019
B7202A,earnings,100,50,2/27/2019
B76C82,earnings,100,50,2/27/2019
B77F14,conference-call,100,50,2/27/2019
BAD655,conference-participant,100,50,2/27/2019
BC3AD2,dividend,100,50,2/27/2019
BDE867,dividend,100,50,2/27/2019
BDEC1E,earnings,100,50,2/27/2019
BFEA04,executive-appointment,100,54,2/27/2019
C01737,earnings,100,50,2/27/2019
C2E39B,partnership,100,61,2/27/2019
C356AC,legal-issues-defendant,100,22,2/27/2019
C356AC,legal-issues-defendant,100,22,2/27/2019
C407A0,earnings,100,50,2/27/2019
C564E4,public-offering,100,43,2/27/2019
C659EB,conference-participant,100,50,2/27/2019
C8257F,executive-appointment,100,54,2/27/2019
C97B2D,conference-participant,100,50,2/27/2019
C9E4EC,conference-participant,100,50,2/27/2019
CA212F,dividend,100,50,2/27/2019
CB6A9C,earnings,100,50,2/27/2019
CC0C78,earnings,100,50,2/27/2019
CD2A4D,earnings,100,50,2/27/2019
CDC817,conference-participant,100,50,2/27/2019
CE1002,note-sale,100,52,2/27/2019
CE4E6D,earnings-up,100,68,2/27/2019
CE4E6D,earnings-up,100,68,2/27/2019
CE4E6D,earnings-up,100,68,2/27/2019
CE4E6D,earnings-up,100,68,2/27/2019
CE4E6D,earnings-up,100,68,2/27/2019
CF351E,earnings,100,50,2/27/2019
CFF97C,credit-rating-upgrade-rater,20,50,2/27/2019
D09938,earnings,100,50,2/27/2019
D15833,dividend,100,50,2/27/2019
D17F7E,dividend,100,50,2/27/2019
D33270,product-release,100,64,2/27/2019
D3F64D,dividend,100,50,2/27/2019
D77F7E,acquisition-regulatory-approval-acquirer,100,54,2/27/2019
D81463,earnings,100,50,2/27/2019
D81463,earnings,100,50,2/27/2019
D81463,dividend-up,100,81,2/27/2019
D81463,dividend-up,100,81,2/27/2019
D96202,award,100,58,2/27/2019
D9FC89,conference-participant,100,50,2/27/2019
DB2E4E,earnings,100,50,2/27/2019
DC0998,executive-appointment,100,54,2/27/2019
DC486E,dividend-up,100,81,2/27/2019
DDEA6A,conference-participant,100,50,2/27/2019
E0207A,business-contract,100,69,2/27/2019
E0339F,dividend,100,50,2/27/2019
E07573,earnings,100,50,2/27/2019
E07573,earnings,100,50,2/27/2019
E07573,earnings,100,50,2/27/2019
E07573,earnings,100,50,2/27/2019
E124EB,public-offering,100,43,2/27/2019
E13782,earnings,100,50,2/27/2019
E15736,public-offering,100,43,2/27/2019
E19A99,earnings,100,50,2/27/2019
E1E093,acquisition-interest-acquirer,100,46,2/27/2019
E1E093,acquisition-interest-acquirer,100,46,2/27/2019
E20392,conference-participant,100,50,2/27/2019
E28D9C,earnings,100,50,2/27/2019
E41190,earnings,100,50,2/27/2019
E592F0,product-release,100,64,2/27/2019
E61888,earnings,100,50,2/27/2019
E6EDED,conference-participant,100,50,2/27/2019
E802CE,earnings,100,50,2/27/2019
E8846E,investment-investor,100,55,2/27/2019
E8A49A,executive-appointment,100,54,2/27/2019
ECA300,conference-call,100,50,2/27/2019
ECF4F8,earnings,100,50,2/27/2019
EE1E44,conference-participant,100,50,2/27/2019
EF25A5,award,100,58,2/27/2019
EF7163,earnings,100,50,2/27/2019
F02170,revenue-up,100,69,2/27/2019
F02170,revenue-up,100,69,2/27/2019
F02170,revenue-up,100,69,2/27/2019
F02170,revenue-up,100,69,2/27/2019
F02170,revenue-up,100,69,2/27/2019
F0A9DE,dividend-up,100,81,2/27/2019
F0EEFB,earnings,100,50,2/27/2019
F4E882,partnership,100,61,2/27/2019
F5349B,earnings,100,50,2/27/2019
F5349B,dividend,100,50,2/27/2019
F67165,conference-participant,100,50,2/27/2019
F72E4B,earnings,100,50,2/27/2019
F72E4B,earnings,100,50,2/27/2019
F72E4B,earnings,100,50,2/27/2019
F72E4B,earnings,100,50,2/27/2019
F72E4B,earnings,100,50,2/27/2019
FA40E2,legal-issues-defendant,100,22,2/27/2019
FE1A1D,earnings,100,50,2/27/2019
FE7A63,conference-participant,100,50,2/27/2019
FFE543,conference-participant,100,50,2/27/2019
01478A,dividend-up,100,81,2/28/2019
01D03F,regulatory-product-approval-granted,100,81,2/28/2019
02870F,dividend-up,100,81,2/28/2019
51332,credit-rating-affirmation,100,51,2/28/2019
07C69F,conference-participant,100,50,2/28/2019
98977,legal-issues-defendant,100,22,2/28/2019
099C88,business-contract,100,69,2/28/2019
0A59F8,partnership,100,61,2/28/2019
0C355F,earnings,100,50,2/28/2019
0C6861,conference-participant,100,50,2/28/2019
0E499E,revenue-up,100,69,2/28/2019
0E499E,earnings,100,50,2/28/2019
0E499E,earnings,100,50,2/28/2019
0FC848,facility-open,100,65,2/28/2019
10100E,conference-participant,100,50,2/28/2019
106394,conference-participant,100,50,2/28/2019
108A2B,conference-participant,100,50,2/28/2019
10AE08,private-placement,100,56,2/28/2019
11A49E,earnings,100,50,2/28/2019
15B10D,conference-call,100,50,2/28/2019
180DA0,earnings,100,50,2/28/2019
180DA0,earnings,100,50,2/28/2019
182BE7,earnings,100,50,2/28/2019
1834C0,earnings,100,50,2/28/2019
1A6A94,earnings,100,50,2/28/2019
1CB9D3,earnings,100,50,2/28/2019
1CB9D3,earnings,100,50,2/28/2019
1CB9D3,earnings,100,50,2/28/2019
1CB9D3,earnings,100,50,2/28/2019
1CD09C,earnings,100,50,2/28/2019
1D3A00,dividend,100,50,2/28/2019
1EC3E8,executive-appointment,100,54,2/28/2019
1F464F,earnings,100,50,2/28/2019
1F9258,business-contract,100,69,2/28/2019
1FCC00,conference-call,100,50,2/28/2019
2096DE,earnings,100,50,2/28/2019
221445,earnings,100,50,2/28/2019
228D42,partnership,100,61,2/28/2019
228D42,partnership,100,61,2/28/2019
249674,earnings,100,50,2/28/2019
249674,earnings,100,50,2/28/2019
249674,earnings,100,50,2/28/2019
249674,earnings,100,50,2/28/2019
25102A,conference-participant,100,50,2/28/2019
26CC63,earnings,100,50,2/28/2019
272704,conference-participant,100,50,2/28/2019
29A4CC,dividend-up,100,81,2/28/2019
29A4CC,executive-appointment,100,54,2/28/2019
2A1009,government-contract,100,69,2/28/2019
2AA6A8,earnings,100,50,2/28/2019
2BA977,dividend,100,50,2/28/2019
2BF36E,dividend,100,50,2/28/2019
2E0496,partnership,100,61,2/28/2019
2E2E6E,dividend,100,50,2/28/2019
2F9304,earnings,100,50,2/28/2019
301493,earnings,100,50,2/28/2019
30AB63,earnings-guidance,100,50,2/28/2019
315EB0,public-offering,100,43,2/28/2019
32F943,partnership,100,61,2/28/2019
33AD83,earnings,100,50,2/28/2019
3471C0,earnings,100,50,2/28/2019
36C09B,public-offering,100,43,2/28/2019
382EAE,executive-appointment,100,54,2/28/2019
385DD4,earnings,100,50,2/28/2019
389CFB,earnings,100,50,2/28/2019
3B8484,earnings-up,100,68,2/28/2019
3BA1BF,earnings,100,50,2/28/2019
3BA1BF,earnings,100,50,2/28/2019
3BA1BF,earnings,100,50,2/28/2019
3BA1BF,earnings,100,50,2/28/2019
3BA1BF,earnings,100,50,2/28/2019
3BA1BF,earnings,100,50,2/28/2019
3BA1BF,earnings,100,50,2/28/2019
3BA1BF,earnings,100,50,2/28/2019
3BA1BF,earnings,100,50,2/28/2019
3BA1BF,earnings,100,50,2/28/2019
3BA1BF,earnings,100,50,2/28/2019
3BA1BF,earnings,100,50,2/28/2019
3C3B6B,partnership,100,61,2/28/2019
3CCC90,executive-appointment,100,54,2/28/2019
3E39A5,earnings-guidance,100,50,2/28/2019
3E70FC,executive-appointment,100,54,2/28/2019
407878,earnings,100,50,2/28/2019
416291,earnings,100,50,2/28/2019
416C55,conference-participant,100,50,2/28/2019
416C55,note-sale,100,52,2/28/2019
41B53E,earnings,100,50,2/28/2019
41B53E,earnings,100,50,2/28/2019
41B53E,earnings,100,50,2/28/2019
41ED98,earnings,100,50,2/28/2019
422CE3,earnings,100,50,2/28/2019
427F32,earnings,100,50,2/28/2019
4290EF,dividend,100,50,2/28/2019
43A060,earnings,100,50,2/28/2019
442769,unit-acquisition-acquirer,100,49,2/28/2019
44740A,earnings,100,50,2/28/2019
44740A,earnings,100,50,2/28/2019
44740A,earnings,100,50,2/28/2019
4806CE,earnings,100,50,2/28/2019
4A2457,earnings,100,50,2/28/2019
4A3438,earnings,100,50,2/28/2019
4A6F00,partnership,100,61,2/28/2019
4A6F00,partnership,100,61,2/28/2019
4B7006,earnings,100,50,2/28/2019
4BEB48,earnings,100,50,2/28/2019
4E4E75,earnings,100,50,2/28/2019
4ECD1A,dividend,100,50,2/28/2019
4FB770,conference-participant,100,50,2/28/2019
50070E,earnings,100,50,2/28/2019
51E682,acquisition-completed-acquirer,100,49,2/28/2019
52FB2F,earnings,100,50,2/28/2019
5340D0,public-offering,100,43,2/28/2019
546A27,earnings,100,50,2/28/2019
55438C,business-contract,100,69,2/28/2019
55438C,executive-appointment,100,54,2/28/2019
55CD6F,dividend,100,50,2/28/2019
56765E,earnings,100,50,2/28/2019
56765E,earnings,100,50,2/28/2019
56765E,earnings,100,50,2/28/2019
56765E,earnings,100,50,2/28/2019
56765E,earnings,100,50,2/28/2019
56765E,earnings,100,50,2/28/2019
56765E,earnings,100,50,2/28/2019
583223,earnings,100,50,2/28/2019
58B46F,earnings-per-share-positive,100,69,2/28/2019
58B46F,earnings,100,50,2/28/2019
58B46F,earnings,100,50,2/28/2019
58B46F,earnings,100,50,2/28/2019
58B46F,earnings,100,50,2/28/2019
58CA9A,conference-organizer,100,57,2/28/2019
58CA9A,conference-organizer,100,57,2/28/2019
59872F,earnings,100,50,2/28/2019
59F0B0,conference-participant,100,50,2/28/2019
5A423F,earnings,100,50,2/28/2019
5B7739,earnings,100,50,2/28/2019
5C7601,dividend,100,50,2/28/2019
5DD486,conference-participant,100,50,2/28/2019
5DD48B,product-release,100,64,2/28/2019
5DE5A5,dividend,100,50,2/28/2019
5DE5A5,conference-participant,100,50,2/28/2019
5E7E82,dividend,100,50,2/28/2019
601785,conference-participant,100,50,2/28/2019
619882,conference-organizer,100,57,2/28/2019
619882,conference-organizer,100,57,2/28/2019
619882,conference-organizer,100,57,2/28/2019
619882,conference-organizer,100,57,2/28/2019
62CDDE,earnings,100,50,2/28/2019
639BD6,product-release,100,64,2/28/2019
649CBD,earnings,100,50,2/28/2019
64E346,earnings-up,100,68,2/28/2019
64E346,earnings-up,100,68,2/28/2019
64E346,earnings-up,100,68,2/28/2019
64E346,earnings-up,100,68,2/28/2019
64E346,earnings-up,100,68,2/28/2019
665D7D,conference-participant,100,50,2/28/2019
66E04A,buybacks,100,74,2/28/2019
6925EB,earnings,100,50,2/28/2019
694749,earnings,100,50,2/28/2019
6C987C,dividend,100,50,2/28/2019
6CF43C,executive-appointment,100,54,2/28/2019
6D3F35,partnership,100,61,2/28/2019
6E8349,note-sale,100,52,2/28/2019
70FCEF,earnings,100,50,2/28/2019
713810,conference-participant,100,50,2/28/2019
71B0CF,earnings,100,50,2/28/2019
7255D2,earnings,100,50,2/28/2019
73529F,earnings,100,50,2/28/2019
747219,conference-call,100,50,2/28/2019
762A3E,conference-organizer,100,57,2/28/2019
762A3E,conference-organizer,100,57,2/28/2019
762A3E,conference-organizer,100,57,2/28/2019
763724,earnings-up,100,68,2/28/2019
763724,earnings-up,100,68,2/28/2019
763724,earnings-up,100,68,2/28/2019
763DBE,earnings,100,50,2/28/2019
771985,drilling,100,68,2/28/2019
790D0D,dividend,100,50,2/28/2019
79167B,buybacks,100,74,2/28/2019
79167B,earnings,100,50,2/28/2019
7A51FE,executive-resignation,100,44,2/28/2019
7AF5B8,business-contract,100,69,2/28/2019
7B1E50,trading-delisting,100,36,2/28/2019
7B1E50,trading-halt,100,43,2/28/2019
7B4B91,dividend,100,50,2/28/2019
7C4F43,earnings,100,50,2/28/2019
7DA412,partnership,100,61,2/28/2019
7E3F8F,conference-participant,100,50,2/28/2019
7FC386,earnings,100,50,2/28/2019
817ED9,earnings,100,50,2/28/2019
8303CD,conference-participant,100,50,2/28/2019
8377DB,executive-appointment,100,54,2/28/2019
83B1C8,earnings,100,50,2/28/2019
83E0AC,conference-call,100,50,2/28/2019
845533,earnings,100,50,2/28/2019
858942,earnings,100,50,2/28/2019
862941,earnings,100,50,2/28/2019
868808,executive-appointment,100,54,2/28/2019
86F123,conference-call,100,50,2/28/2019
877C0C,earnings,100,50,2/28/2019
895D56,earnings,100,50,2/28/2019
8BFAA4,conference-call,100,50,2/28/2019
8C5519,conference-participant,100,50,2/28/2019
8C6C1B,facility-open,100,65,2/28/2019
8E3F58,earnings,100,50,2/28/2019
902670,executive-appointment,100,54,2/28/2019
903AB4,executive-appointment,100,54,2/28/2019
931AE7,conference-call,100,50,2/28/2019
942165,earnings,100,50,2/28/2019
944B2E,earnings,100,50,2/28/2019
94756D,earnings,100,50,2/28/2019
947B0B,earnings,100,50,2/28/2019
957A07,earnings,100,50,2/28/2019
958938,earnings,100,50,2/28/2019
9.65E+09,executive-appointment,100,54,2/28/2019
966DBE,earnings,100,50,2/28/2019
966DBE,earnings,100,50,2/28/2019
966DBE,earnings,100,50,2/28/2019
966DBE,earnings,100,50,2/28/2019
966DBE,earnings,100,50,2/28/2019
9.86E+03,note-sale,100,52,2/28/2019
9934AD,earnings,100,50,2/28/2019
9978F1,earnings,100,50,2/28/2019
9ABD30,earnings,100,50,2/28/2019
9BBFA5,conference-call,100,50,2/28/2019
9C009A,earnings,100,50,2/28/2019
9C25FF,earnings,100,50,2/28/2019
9CDA4F,earnings,100,50,2/28/2019
9D307D,conference-call,100,50,2/28/2019
9D5FA4,earnings,100,50,2/28/2019
9F048E,earnings,100,50,2/28/2019
9F5CBB,dividend,100,50,2/28/2019
A0F146,earnings,100,50,2/28/2019
A16DEA,acquisition-acquiree,100,76,2/28/2019
A16DEA,acquisition-acquiree,100,76,2/28/2019
A16DEA,acquisition-acquiree,100,76,2/28/2019
A16DEA,acquisition-acquiree,100,76,2/28/2019
A16DEA,acquisition-acquiree,100,76,2/28/2019
A16DEA,acquisition-acquiree,100,76,2/28/2019
A204A7,earnings,100,50,2/28/2019
A28675,earnings,100,50,2/28/2019
A398B9,earnings-up,100,68,2/28/2019
A398B9,earnings-up,100,68,2/28/2019
A398B9,earnings-up,100,68,2/28/2019
A398B9,earnings-up,100,68,2/28/2019
A5151E,earnings,100,50,2/28/2019
A5195E,conference-participant,100,50,2/28/2019
A631A3,earnings,100,50,2/28/2019
A666C8,executive-appointment,100,54,2/28/2019
A6828A,partnership,100,61,2/28/2019
A6828A,conference-participant,100,50,2/28/2019
A8B137,conference-participant,100,50,2/28/2019
AA247D,credit-extension-recipient,100,69,2/28/2019
AAC8B6,earnings,100,50,2/28/2019
AAC8B6,earnings,100,50,2/28/2019
AAC8B6,earnings,100,50,2/28/2019
AAC8B6,earnings,100,50,2/28/2019
AAC8B6,earnings,100,50,2/28/2019
AAC8B6,earnings,100,50,2/28/2019
AAC8B6,earnings,100,50,2/28/2019
AAC8B6,earnings,100,50,2/28/2019
AAC8B6,earnings,100,50,2/28/2019
AAC8B6,earnings,100,50,2/28/2019
AAC8B6,earnings,100,50,2/28/2019
AAC8B6,earnings,100,50,2/28/2019
AAC8B6,earnings,100,50,2/28/2019
AC7AAE,earnings,100,50,2/28/2019
AD23DE,business-contract,100,69,2/28/2019
AD6141,earnings,100,50,2/28/2019
AD6141,earnings,100,50,2/28/2019
AD6141,earnings,100,50,2/28/2019
AD6141,earnings,100,50,2/28/2019
AD6141,buybacks,100,74,2/28/2019
AE3113,earnings,100,50,2/28/2019
AEF2C3,note-sale,100,52,2/28/2019
B04426,earnings,100,50,2/28/2019
B0998E,executive-appointment,100,54,2/28/2019
B1FC3B,business-contract,100,69,2/28/2019
B1FC3B,acquisition-completed-acquirer,100,49,2/28/2019
B2256A,earnings,100,50,2/28/2019
B290A2,partnership,100,61,2/28/2019
B2AA0A,earnings,100,50,2/28/2019
B2D492,business-contract,100,69,2/28/2019
B2D492,earnings,100,50,2/28/2019
B3CB74,conference-organizer,100,57,2/28/2019
B3CB74,conference-organizer,100,57,2/28/2019
B3CB74,conference-organizer,100,57,2/28/2019
B3CB74,conference-organizer,100,57,2/28/2019
B3CB74,conference-organizer,100,57,2/28/2019
B3CB74,conference-organizer,100,57,2/28/2019
B3CB74,conference-organizer,100,57,2/28/2019
B3CB74,conference-organizer,100,57,2/28/2019
B3CB74,conference-organizer,100,57,2/28/2019
B3CB74,conference-organizer,100,57,2/28/2019
B3CB74,conference-organizer,100,57,2/28/2019
B3CB74,conference-organizer,100,57,2/28/2019
B3CB74,conference-organizer,100,57,2/28/2019
B3CB74,conference-organizer,100,57,2/28/2019
B5BA39,conference-participant,100,50,2/28/2019
B6082A,dividend,100,50,2/28/2019
B619CB,executive-appointment,100,54,2/28/2019
B73395,conference-call,100,50,2/28/2019
B803B1,earnings,100,50,2/28/2019
B98EFA,operating-earnings,100,50,2/28/2019
BAAA60,dividend,100,50,2/28/2019
BDEF34,dividend,100,50,2/28/2019
C27E19,dividend,100,50,2/28/2019
C3DE7D,earnings,100,50,2/28/2019
C3F99F,earnings,100,50,2/28/2019
C45C1F,earnings,100,50,2/28/2019
C4F9C6,earnings,100,50,2/28/2019
C54140,earnings,100,50,2/28/2019
C54140,earnings,100,50,2/28/2019
C54140,earnings,100,50,2/28/2019
C54140,earnings,100,50,2/28/2019
C54140,earnings,100,50,2/28/2019
C5F463,executive-appointment,100,54,2/28/2019
C83B88,executive-appointment,100,54,2/28/2019
C83B88,business-contract,100,69,2/28/2019
C8FAC7,earnings,100,50,2/28/2019
C8FAC7,earnings,100,50,2/28/2019
C8FAC7,dividend,100,50,2/28/2019
C9A96E,earnings,100,50,2/28/2019
C9D866,conference-participant,100,50,2/28/2019
C9E107,conference-participant,100,50,2/28/2019
C9E4EC,executive-appointment,100,54,2/28/2019
CAB222,earnings,100,50,2/28/2019
CB9E13,note-sale,100,52,2/28/2019
CB9E13,note-sale,100,52,2/28/2019
CBFFDD,trading-halt,100,43,2/28/2019
CBFFDD,earnings,100,50,2/28/2019
CBFFDD,earnings,100,50,2/28/2019
CBFFDD,earnings,100,50,2/28/2019
CBFFDD,earnings,100,50,2/28/2019
CBFFDD,earnings,100,50,2/28/2019
CD4DA8,conference-organizer,100,57,2/28/2019
CE2791,earnings,100,50,2/28/2019
CF3FF9,earnings,100,50,2/28/2019
CF7292,conference-call,100,50,2/28/2019
CFD4B6,earnings,100,50,2/28/2019
D06996,earnings,100,50,2/28/2019
D0DE27,facility-open,100,65,2/28/2019
D0DE27,earnings,100,50,2/28/2019
D1173F,executive-appointment,100,54,2/28/2019
D25249,earnings,100,50,2/28/2019
D3FA2C,earnings,100,50,2/28/2019
D56E4C,earnings,100,50,2/28/2019
D56E4C,earnings-guidance,100,50,2/28/2019
D56E4C,earnings-guidance,100,50,2/28/2019
D64EDF,earnings-above-expectations,100,88,2/28/2019
D64EDF,earnings,100,50,2/28/2019
D64EDF,earnings,100,50,2/28/2019
D64EDF,earnings,100,50,2/28/2019
D64EDF,earnings,100,50,2/28/2019
D76AEF,dividend-up,100,56,2/28/2019
DA0CB8,executive-appointment,100,54,2/28/2019
DA48E4,conference-participant,100,50,2/28/2019
DB5CA5,executive-appointment,100,54,2/28/2019
DC2B00,conference-call,100,50,2/28/2019
DC6AA0,dividend,100,50,2/28/2019
DD0F15,earnings,100,50,2/28/2019
DDCB34,dividend,100,50,2/28/2019
DDCB34,earnings,100,50,2/28/2019
DDEA6A,earnings,100,50,2/28/2019
DE20DF,earnings,100,50,2/28/2019
DF01B1,conference-participant,100,50,2/28/2019
DF18E6,conference-participant,100,50,2/28/2019
E10D31,dividend,100,50,2/28/2019
E10D31,earnings,100,50,2/28/2019
E16133,earnings,100,50,2/28/2019
E2CB7B,earnings,100,50,2/28/2019
E2CFD2,earnings-meet-expectations,100,59,2/28/2019
E2CFD2,earnings,100,50,2/28/2019
E2CFD2,earnings,100,50,2/28/2019
E2CFD2,earnings,100,50,2/28/2019
E2CFD2,earnings,100,50,2/28/2019
E2F66E,earnings,100,50,2/28/2019
E70531,resource-discovery,100,88,2/28/2019
E71AE6,legal-issues-defendant,100,22,2/28/2019
E74B55,earnings,100,50,2/28/2019
E866D2,partnership,100,61,2/28/2019
EAA0A7,earnings,100,50,2/28/2019
EC70EC,note-sale,100,52,2/28/2019
EC70EC,note-sale,100,52,2/28/2019
ED4560,earnings,100,50,2/28/2019
ED4560,acquisition-acquirer,100,49,2/28/2019
ED79D9,product-release,100,64,2/28/2019
EF1AD9,business-contract,100,69,2/28/2019
EF25A5,earnings,100,50,2/28/2019
EF25A5,earnings,100,50,2/28/2019
EF25A5,earnings,100,50,2/28/2019
EF25A5,earnings,100,50,2/28/2019
EF25A5,acquisition-acquirer,100,49,2/28/2019
EF25A5,acquisition-acquirer,100,49,2/28/2019
EF25A5,acquisition-acquirer,100,49,2/28/2019
EF25A5,acquisition-acquirer,100,49,2/28/2019
EF25A5,acquisition-acquirer,100,49,2/28/2019
EF25A5,acquisition-acquirer,100,49,2/28/2019
F0027C,earnings,100,50,2/28/2019
F00285,earnings,100,50,2/28/2019
F1529C,conference-participant,100,50,2/28/2019
F47871,earnings,100,50,2/28/2019
F4D241,earnings,100,50,2/28/2019
F5D410,earnings,100,50,2/28/2019
F6E1B5,earnings,100,50,2/28/2019
F73DD1,executive-resignation,100,44,2/28/2019
F90EE5,product-release,100,64,2/28/2019
F92DBC,partnership,100,61,2/28/2019
F9AA02,earnings,100,50,2/28/2019
